28-Aug-2025 06:56:02,8922.44184,15383.5625,3969.425347,9956.216146,8,0,230.0080295,72.923567,78.16600226,10.00811688,8.329997312,9.261574542,1.597382153,1.569552733,1.290995778,0.04500455516,157.8619005,1053.476865,1053.476865,141244.3309,145985.4567,141242.8043,145983.93,41000,43767.78014,0.7469839727,0.7522075905,0.7500000132,0.7500000132,77.05573242,77.04797852,-0.9999999752,-0.9999999752,72.923567,0,0,47.52924728,1024.800122,1013.399959,950.0045776,4.503885905,46.41929499,70,4.543513668,13.97460938,0,0,0.1806541036,0.556640625,0.3063775366,0.9401871322,0.4966387642,1.530024541
28-Aug-2025 06:56:03,8912.66059,15495.40278,3969.198351,9889.928819,8,0,234.7609321,73.8219592,79.06215236,10.00811688,8.329997312,9.250621782,1.577267269,1.559506829,1.297798905,0.04500455516,158.6862726,1054.301237,1054.301237,141296.5968,146041.4326,141295.0701,146039.9059,41000,43767.78014,0.7360988806,0.7258634658,0.7500000132,0.7500000132,77.44346191,77.44024902,-0.9999999752,-0.9999999752,73.8219592,0,0,47.47418976,1015.800179,1041.000009,950.0045776,4.503885905,46.408859,70,4.509308117,14.00390625,0,0,0.1787821881,0.556640625,0.2933145443,0.9100103998,0.4922288936,1.530024541
28-Aug-2025 06:56:04,8902.225694,15694.40278,3968.907986,9782.006076,8,0,232.4267578,75.3654313,80.59457698,10.00811688,8.329997312,9.231212988,1.541708142,1.521966159,1.35803277,0.04500455516,159.5029758,1055.11794,1055.11794,141349.5707,146098.0821,141348.044,146096.5554,41000,43767.78014,0.7408103802,0.7580987977,0.7500000132,0.7500000132,77.82983887,77.82217285,-0.9999999752,-0.9999999752,75.3654313,0,0,47.39160156,1019.399985,976.1999846,950.0045776,4.503885905,46.39842301,70,4.448875455,14.01123047,0,0,0.1768502326,0.556640625,0.3027530038,0.9500320236,0.4973892355,1.550142363
28-Aug-2025 06:56:05,8909.543403,15592.27604,3969.169705,9840.073785,8,0,233.4779188,74.57578132,79.79842489,10.00811688,8.329997312,9.239072376,1.55609462,1.543953965,1.334704048,0.04500455516,160.3193148,1055.934279,1055.934279,141402.0315,146154.2167,141400.5048,146152.69,41000,43767.78014,0.7562104497,0.7381027324,0.7500000132,0.7500000132,78.2195166,78.21688965,-0.9999999752,-0.9999999752,74.57578132,0,0,47.39160156,1093.800184,1066.200018,950.0045776,4.503885905,46.39842301,70,4.440594232,13.91601563,0,0,0.1785931664,0.5639648438,0.299852778,0.9401871322,0.4933993332,1.550142363
28-Aug-2025 06:56:06,8905.03559,15587.8316,3969.105035,9835.397569,8,0,234.5989583,74.57936869,79.79842489,10.00811688,8.329997312,9.238448194,1.554951948,1.553085527,1.310597014,0.04500455516,161.1325331,1056.747498,1056.747498,141454.3301,146210.1752,141452.8034,146208.6485,41000,43767.78014,0.7424398007,0.7572537454,0.7500000132,0.7500000132,78.60800781,78.60175781,-0.9999999752,-0.9999999752,74.57936869,0,0,47.13007355,1079.400104,1111.199975,950.0045776,4.503885905,46.38798701,70,4.470869575,13.9453125,0,0,0.1802429278,0.5639648438,0.2944309381,0.9200693106,0.498391164,1.560201273
28-Aug-2025 06:56:07,8902.502604,15474.87847,3969.248698,9884.008681,8,0,236.2326118,73.77339719,78.98798955,10.00811688,8.329997312,9.24698378,1.570594052,1.544031733,1.272921463,0.04500455516,161.9561608,1057.571125,1057.571125,141506.7706,146266.3224,141505.2439,146264.7957,41000,43767.78014,0.7575035575,0.746236321,0.7500000132,0.7500000132,78.99531738,78.9909082,-0.9999999752,-0.9999999752,73.77339719,0,0,46.22161102,862.8000254,878.4000278,950.0045776,4.503885905,46.37755102,70,4.488617259,14.01123047,0,0,0.1813478628,0.5639648438,0.2994558308,0.9301282214,0.5030905595,1.560201273
28-Aug-2025 06:56:08,8904.168403,15566.59028,3969.184462,9843.786458,8,0,234.6911892,74.43818214,79.64898331,10.00811688,8.329997312,9.23871235,1.555435763,1.537124448,1.315961697,0.04500455516,162.7768557,1058.39182,1058.39182,141559.5336,146322.7789,141558.0069,146321.2522,41000,43767.78014,0.747369623,0.7552366985,0.7500000132,0.7500000132,79.38687012,79.38316895,-0.9999999752,-0.9999999752,74.43818214,0,0,46.23537445,824.4000799,827.4000287,950.0045776,4.503885905,46.36711503,70,4.49033685,13.95263672,0,0,0.1786733131,0.556640625,0.2980737481,0.9401871322,0.4956457997,1.550142363
28-Aug-2025 06:56:09,8903.392361,15430.38889,3969.362413,9905.77691,8,0,234.2454698,73.44561122,78.65283011,10.00811688,8.329997312,9.249589638,1.575373567,1.552163026,1.346732004,0.04500455516,163.5870745,1059.202039,1059.202039,141610.9639,146377.8555,141609.4372,146376.3289,41000,43767.78014,0.7513569925,0.7487601315,0.7500000132,0.7500000132,79.77717285,79.77118164,-0.9999999752,-0.9999999752,73.44561122,0,0,46.26290131,837.0000428,813.0000234,950.0045776,4.503885905,46.36711503,70,4.520437396,14.02587891,0,0,0.1800420163,0.5639648438,0.3005008621,0.9301282214,0.5031495239,1.550142363
28-Aug-2025 06:56:10,8904.038194,15466.63368,3969.313368,9889.890625,8,0,236.7211372,73.70934934,78.91382164,10.00811688,8.329997312,9.246064846,1.56890943,1.587495099,1.285677883,0.04500455516,164.4061927,1060.021157,1060.021157,141663.1733,146433.7514,141661.6466,146432.2247,41000,43767.78014,0.7528246947,0.7475845673,0.7500000132,0.7500000132,80.16053223,80.1576123,-0.9999999752,-0.9999999752,73.70934934,0,0,46.31796265,1084.800027,1030.799985,950.0045776,4.503885905,46.34624304,70,4.460356321,13.98193359,0,0,0.1782864458,0.5639648438,0.2939489787,0.9200693106,0.4994269693,1.550142363
28-Aug-2025 06:56:11,8905.574653,15528.91319,3969.268663,9863.118056,8,0,238.3800456,74.15898367,79.36053104,10.00811688,8.329997312,9.240396213,1.558519691,1.550461065,1.306561518,0.04500455516,165.2198154,1060.83478,1060.83478,141715.3781,146489.6179,141713.8514,146488.0912,41000,43767.78014,0.7535329527,0.7649501786,0.7500000132,0.7500000132,80.54975586,80.54188965,-0.9999999752,-0.9999999752,74.15898367,0,0,46.3041954,1083.60002,1098.00005,950.0045776,4.503885905,46.34624304,70,4.561834548,13.98193359,0,0,0.1820382915,0.5639648438,0.3099958994,0.9500320236,0.5062784185,1.550142363
28-Aug-2025 06:56:12,8904.648437,15427.01042,3969.467448,9908.942708,8,0,240.2341037,73.4209888,78.61767488,10.00811688,8.329997312,9.248140353,1.572714556,1.536949153,1.30549929,0.04500455516,166.0369076,1061.651872,1061.651872,141767.3324,146545.2494,141765.8057,146543.7227,41000,43767.78014,0.7488679861,0.7333205409,0.7500000132,0.7500000132,80.93828125,80.93541016,-0.9999999752,-0.9999999752,73.4209888,0,0,46.2078476,1023.000005,1027.199984,950.0045776,4.503885905,46.33580705,70,4.519673963,13.95996094,0,0,0.1812560131,0.5639648438,0.3085899807,0.9500320236,0.5050638574,1.540083452
28-Aug-2025 06:56:13,8902.748264,15476.14757,3969.378906,9883.264757,8,0,241.3072103,73.80129614,78.99295276,10.00811688,8.329997312,9.242893961,1.563096245,1.547945988,1.319060413,0.04500455516,166.8559201,1062.470885,1062.470885,141819.7292,146601.3321,141818.2025,146599.8055,41000,43767.78014,0.7584573569,0.7753316942,0.7500000132,0.7500000132,81.33130859,81.32354492,-0.9999999752,-0.9999999752,73.80129614,0,0,46.1665535,961.1999829,972.5999832,950.0045776,4.503885905,46.33580705,70,4.482985888,13.9453125,0,0,0.1788071036,0.5639648438,0.2977983677,0.9200693106,0.4961790401,1.550142363
28-Aug-2025 06:56:14,8901.649306,15539.25347,3969.24783,9852.208333,8,0,237.9555122,74.27636311,79.4643814,10.00811688,8.329997312,9.236841844,1.552009659,1.565996463,1.287694994,0.04500455516,167.6725961,1063.287561,1063.287561,141872.3497,146657.6281,141870.8231,146656.1014,41000,43767.78014,0.7341271556,0.7197821745,0.7500000132,0.7500000132,81.71126465,81.70723633,-0.9999999752,-0.9999999752,74.27636311,0,0,46.1665535,890.4000181,901.1999965,950.0045776,4.503885905,46.32537106,70,4.59487777,13.97460938,0,0,0.1835321636,0.5639648438,0.3023810859,0.9200693106,0.5024118582,1.550142363
28-Aug-2025 06:56:15,8902.048611,15706.375,3969.014757,9774.894965,8,0,237.8307834,75.50011573,80.68251346,10.00811688,8.329997312,9.222182748,1.525199375,1.54878218,1.263416616,0.04500455516,168.4805656,1064.09553,1064.09553,141925.3244,146714.239,141923.7977,146712.7123,41000,43767.78014,0.7405799462,0.7517358222,0.7500000132,0.7500000132,82.10274414,82.09679687,-0.9999999752,-0.9999999752,75.50011573,0,0,46.18031693,937.2000637,916.8000221,950.0045776,4.503885905,46.32537106,70,4.362066283,13.97460938,0,0,0.1741493357,0.5639648438,0.290596101,0.9301282214,0.4833771382,1.540083452
28-Aug-2025 06:56:16,8901.634549,15549.52083,3969.215712,9846.868924,8,0,236.0169542,74.36457986,79.54351252,10.00811688,8.329997312,9.234352256,1.547452228,1.551338053,1.33022362,0.04500455516,169.2869426,1064.901907,1064.901907,141977.4344,146769.9781,141975.9077,146768.4514,41000,43767.78014,0.7671557797,0.759246952,0.7500000132,0.7500000132,82.49257813,82.48674805,-0.9999999752,-0.9999999752,74.36457986,0,0,46.18031693,1069.80005,1053.599954,950.0045776,4.503885905,46.30449907,70,4.436085848,13.99658203,0,0,0.1783331954,0.5639648438,0.2955272212,0.9301282214,0.4980018712,1.550142363
28-Aug-2025 06:56:17,8903.289062,15365.72569,3969.438368,9934.527778,8,0,231.8328722,72.99863175,78.17592869,10.00811688,8.329997312,9.24988337,1.575913222,1.565041325,1.291971314,0.04500455516,170.0936708,1065.708635,1065.708635,142028.6256,146824.7999,142027.0989,146823.2732,41000,43767.78014,0.7370733966,0.7370733966,0.7500000132,0.7500000132,82.88460937,82.88009766,-0.9999999752,-0.9999999752,72.99863175,0,0,46.09772873,1048.200145,1063.199997,950.0045776,4.503885905,46.27319109,70,4.546167504,13.95996094,0,0,0.1836703739,0.5639648438,0.3061173193,0.9500320236,0.5093181971,1.560201273
28-Aug-2025 06:56:18,8901.908854,15690.97049,3968.973958,9781.260417,8,0,232.5222982,75.39794695,80.57319032,10.00811688,8.329997312,9.22215929,1.525157304,1.55824419,1.294631345,0.04500455516,170.8986735,1066.513638,1066.513638,142081.4072,146881.2044,142079.8805,146879.6777,41000,43767.78014,0.7419363517,0.7470414059,0.7500000132,0.7500000132,83.27269531,83.26435547,-0.9999999752,-0.9999999752,75.39794695,0,0,46.02890778,1060.8,1062.000036,950.0045776,4.503885905,46.27319109,70,4.485936531,13.98193359,0,0,0.1790086998,0.556640625,0.3087096266,0.9500320236,0.5035965005,1.540083452
28-Aug-2025 06:56:19,8901.296875,15634.47222,3969.036458,9806.282986,8,0,240.0317654,74.99055597,80.16934085,10.00811688,8.329997312,9.227267995,1.534492592,1.532454701,1.262374404,0.04500455516,171.7064016,1067.321366,1067.321366,142134.0453,146937.4776,142132.5186,146935.9509,41000,43767.78014,0.7546688683,0.7451598785,0.7500000132,0.7500000132,83.66282227,83.65942383,-0.9999999752,-0.9999999752,74.99055597,0,0,45.76737595,1067.400037,1075.799942,950.0045776,4.503885905,46.28362709,70,4.361394482,13.92333984,0,0,0.1751379413,0.5639648438,0.2971797658,0.9401871322,0.4882505455,1.530024541
28-Aug-2025 06:56:20,8901.945312,15597.74306,3969.063368,9824.039062,8,0,240.9775933,74.71706468,79.89791332,10.00811688,8.329997312,9.230675498,1.540723936,1.534364849,1.272386652,0.04500455516,172.5243634,1068.139328,1068.139328,142187.1347,146994.2483,142185.608,146992.7216,41000,43767.78014,0.733521334,0.7462708064,0.7500000132,0.7500000132,84.05254883,84.04358398,-0.9999999752,-0.9999999752,74.71706468,0,0,45.5333786,835.8000361,882.6000094,950.0045776,4.503885905,46.29406308,70,4.461432995,13.97460938,0,0,0.1811883631,0.5712890625,0.3008426866,0.9401871322,0.4987919237,1.550142363
28-Aug-2025 06:56:21,8903.309896,15720.01736,3968.84158,9768.90625,8,0,239.5963813,75.59615438,80.77978017,10.00811688,8.329997312,9.221318888,1.523622097,1.565511245,1.318878106,0.04500455516,173.3308054,1068.94577,1068.94577,142240.064,147050.8069,142238.5373,147049.2802,41000,43767.78014,0.7521264445,0.7367595219,0.7500000132,0.7500000132,84.44505859,84.44086914,-0.9999999752,-0.9999999752,75.59615438,0,0,45.51961517,729.5999819,752.399981,950.0045776,4.503885905,46.30449907,70,4.396960068,13.99658203,0,0,0.1783124195,0.5712890625,0.2958584519,0.9301282214,0.4908137489,1.560201273
28-Aug-2025 06:56:22,8903.918403,15704.03819,3968.806858,9776.908854,8,0,241.5287543,75.475264,80.66164148,10.00811688,8.329997312,9.223099643,1.526874054,1.542953951,1.275801665,0.04500455516,174.1388578,1069.753822,1069.753822,142292.986,147107.3655,142291.4593,147105.8388,41000,43767.78014,0.7421275833,0.7558548227,0.7500000132,0.7500000132,84.84076172,84.83210938,-0.9999999752,-0.9999999752,75.475264,0,0,45.60219955,587.400156,602.9999852,950.0045776,4.503885905,46.31493506,70,4.437616198,13.95263672,0,0,0.1801324498,0.5712890625,0.2924503351,0.9200693106,0.4956694902,1.560201273
28-Aug-2025 06:56:23,8895.763889,15548.25694,3968.905382,9837.023437,8,0,240.4141168,74.39603561,79.58636735,10.00811688,8.329997312,9.235855596,1.550203668,1.511415149,1.324949836,0.04500455516,174.9566683,1070.571633,1070.571633,142345.741,147163.8011,142344.2144,147162.2744,41000,43767.78014,0.765204644,0.7521316715,0.7500000132,0.7500000132,85.22888672,85.22320312,-0.9999999752,-0.9999999752,74.39603561,0,0,45.93255234,570.0001665,538.2000208,950.0045776,4.503885905,46.32537106,70,4.409761627,13.98193359,0,0,0.1796006337,0.5712890625,0.2914497745,0.9200693106,0.4990091547,1.570046165
28-Aug-2025 06:56:24,8898.119792,15495.6441,3968.917101,9864.770833,8,0,241.1713053,73.9892765,79.18251788,10.00811688,8.329997312,9.240985718,1.55960015,1.571788485,1.336699996,0.04500455516,175.7745001,1071.389465,1071.389465,142398.1796,147219.9202,142396.6529,147218.3935,41000,43767.78014,0.7425665235,0.7520755132,0.7500000132,0.7500000132,85.625625,85.61790039,-0.9999999752,-0.9999999752,73.9892765,0,0,46.71713638,762.600058,721.1999893,950.0045776,4.503885905,46.33580705,70,4.534905757,14.0625,0,0,0.1827293895,0.5712890625,0.3031871747,0.9401871322,0.5068775499,1.570046165
28-Aug-2025 06:56:25,8899.161458,15498.7934,3968.78776,9864.685764,8,0,240.5466037,74.00246926,79.19680112,10.00811688,8.329997312,9.241013256,1.559649997,1.56852021,1.331204638,0.04500455516,176.5821732,1072.197138,1072.197138,142449.9651,147275.3407,142448.4384,147273.814,41000,43767.78014,0.7662411829,0.7574941872,0.7500000132,0.7500000132,86.01204102,86.00447266,-0.9999999752,-0.9999999752,74.00246926,0,0,46.74466705,834.0001332,835.2000117,950.0045776,4.503885905,46.31493506,70,4.530880432,14.06982422,0,0,0.1815693166,0.5639648438,0.3051135573,0.9500320236,0.4970247974,1.560201273
28-Aug-2025 06:56:26,8892.106771,15424.38542,3968.788194,9888.697049,8,0,245.3267415,73.50759021,78.70065325,10.00811688,8.329997312,9.246532982,1.569766657,1.627435851,1.325591481,0.04500455516,177.3914974,1073.006462,1073.006462,142501.5221,147330.54,142499.9954,147329.0133,41000,43767.78014,0.7514121946,0.7557910788,0.7500000132,0.7500000132,86.40066406,86.39374023,-0.9999999752,-0.9999999752,73.50759021,0,0,46.73090363,784.8000742,763.800025,950.0045776,4.503885905,46.31493506,70,4.537016774,14.0625,0,0,0.1813946747,0.5639648438,0.29988811,0.9200693106,0.5061984994,1.560201273
28-Aug-2025 06:56:27,8887.635417,15435.43576,3968.713976,9876.838542,8,0,245.623725,73.62185108,78.8149345,10.00811688,8.329997312,9.245207105,1.567336486,1.577828088,1.298380632,0.04500455516,178.2075475,1073.822512,1073.822512,142553.5882,147386.2786,142552.0615,147384.7519,41000,43767.78014,0.7537201047,0.7554587821,0.7500000132,0.7500000132,86.79134766,86.78245117,-0.9999999752,-0.9999999752,73.62185108,0,0,46.74466705,874.8001455,862.8000021,950.0045776,4.503885905,46.30449907,70,4.549884069,14.06982422,0,0,0.1822980446,0.5639648438,0.2983530576,0.9200693106,0.5041373661,1.560201273
28-Aug-2025 06:56:28,8900.238715,15730.50694,3968.559462,9757.966146,8,0,244.4779188,75.69321217,80.88363053,10.00811688,8.329997312,9.221341326,1.523662893,1.56280723,1.297794826,0.04500455516,179.0186182,1074.633583,1074.633583,142606.8198,147443.1604,142605.2931,147441.6337,41000,43767.78014,0.7181390491,0.711527855,0.7500000132,0.7500000132,87.17995117,87.17493164,-0.9999999752,-0.9999999752,75.69321217,0,0,46.74466705,976.2001731,961.1999989,950.0045776,4.503885905,46.23144712,70,4.442692301,14.03320313,0,0,0.176821053,0.5639648438,0.3008237982,0.9401871322,0.4982441897,1.560201273
28-Aug-2025 06:56:29,8899.674479,15840.67535,3968.398872,9705.412326,8,0,242.6818305,76.50237358,81.68858799,10.00811688,8.329997312,9.21184397,1.506327752,1.595269299,1.303911941,0.04500455516,179.835408,1075.450372,1075.450372,142661.0437,147501.0603,142659.517,147499.5336,41000,43767.78014,0.765186987,0.7747627166,0.7500000132,0.7500000132,87.57764648,87.56744141,-0.9999999752,-0.9999999752,76.50237358,0,0,46.74466705,1066.800141,1082.400084,950.0045776,4.503885905,46.22101113,70,4.350523665,14.0625,0,0,0.1738971615,0.5639648438,0.2939542755,0.9500320236,0.4799416638,1.560201273
28-Aug-2025 06:56:30,8902.771701,15601.67014,3968.726128,9820.822917,8,0,240.618788,74.74789366,79.93530047,10.00811688,8.329997312,9.231393511,1.542037442,1.591736997,1.297103205,0.04500455516,180.645495,1076.260459,1076.260459,142713.5773,147557.2396,142712.0506,147555.7129,41000,43767.78014,0.7275297302,0.7158491785,0.7500000132,0.7500000132,87.9650293,87.95972656,-0.9999999752,-0.9999999752,74.74789366,0,0,46.66207886,862.2001826,900.6000161,950.0045776,4.503885905,46.22101113,70,4.494911467,14.05517578,0,0,0.182057231,0.5712890625,0.3071256215,0.9600909345,0.5041169934,1.570046165
28-Aug-2025 06:56:31,8913.053819,15796.24826,3968.634983,9745.142361,8,0,240.9482422,76.08891361,81.27815487,10.00811688,8.329997312,9.216813968,1.515396208,1.530021088,1.336355779,0.04500455516,181.4628963,1077.077861,1077.077861,142767.517,147614.858,142765.9903,147613.3313,41000,43767.78014,0.7713484044,0.7863517321,0.7500000132,0.7500000132,88.36049805,88.34977539,-0.9999999752,-0.9999999752,76.08891361,0,0,46.67584229,861.000176,831.6000104,950.0045776,4.503885905,46.23144712,70,4.371339022,14.05517578,0,0,0.1764299215,0.5712890625,0.2924596774,0.9500320236,0.4926021793,1.590163986
28-Aug-2025 06:56:32,8912.377604,15292.65799,3969.288628,9978.095486,8,0,240.9565701,72.39372636,77.58859327,10.00811688,8.329997312,9.25999165,1.594473011,1.586388888,1.29022945,0.04500455516,182.2831441,1077.898109,1077.898109,142818.9602,147669.9927,142817.4335,147668.466,41000,43767.78014,0.7460789374,0.7314835704,0.7500000132,0.7500000132,88.75492188,88.74921875,-0.9999999752,-0.9999999752,72.39372636,0,0,46.66207886,845.4000894,872.3999858,950.0045776,4.503885905,46.24188312,70,4.636815251,14.10644531,0,0,0.18268555,0.5712890625,0.3026869963,0.9301282214,0.520202273,1.580105076
28-Aug-2025 06:56:33,8926.132812,15681.7934,3968.87066,9817.415799,8,0,240.651964,75.14919529,80.35232233,10.00811688,8.329997312,9.229433253,1.538451723,1.533932156,1.293080967,0.04500455516,183.1005448,1078.715509,1078.715509,142872.0916,147726.8028,142870.5649,147725.2761,41000,43767.78014,0.7537803426,0.7668365505,0.7500000132,0.7500000132,89.14621094,89.13713867,-0.9999999752,-0.9999999752,75.14919529,0,0,46.67584229,839.4001096,823.8000274,950.0045776,4.503885905,46.2627551,70,4.438427439,14.06982422,0,0,0.1764435231,0.5639648438,0.2933715296,0.9301282214,0.4985104897,1.580105076
28-Aug-2025 06:56:34,8923.767361,15491.45312,3969.100694,9902.206597,8,0,237.8244086,73.76761357,78.97704399,10.00811688,8.329997312,9.246203553,1.569162748,1.565893708,1.2971491,0.04500455516,183.9136694,1079.528634,1079.528634,142923.9106,147782.2812,142922.3839,147780.7545,41000,43767.78014,0.765702866,0.7525915197,0.7500000132,0.7500000132,89.53702148,89.52918945,-0.9999999752,-0.9999999752,73.76761357,0,0,46.67584229,857.400156,854.3999791,950.0045776,4.503885905,46.27319109,70,4.566970411,14.12109375,0,0,0.1826002521,0.5712890625,0.3072082472,0.9401871322,0.5013317568,1.560201273
28-Aug-2025 06:56:35,8929.893229,15389.09722,3969.244792,9958.757812,8,0,237.4786784,72.95924199,78.17319229,10.00811688,8.329997312,9.256428101,1.587926007,1.62332144,1.313652257,0.04500455516,184.732669,1080.347633,1080.347633,142975.4873,147837.5438,142973.9606,147836.0171,41000,43767.78014,0.7418325129,0.7479060276,0.7500000132,0.7500000132,89.9278125,89.91930664,-0.9999999752,-0.9999999752,72.95924199,0,0,46.67584229,1066.800141,1027.199984,950.0045776,4.503885905,46.27319109,70,4.622344898,14.12109375,0,0,0.1841954203,0.5639648438,0.3142670612,0.9600909345,0.5131512298,1.560201273
28-Aug-2025 06:56:36,8930.857639,15605.33681,3969.007812,9859.557292,8,0,240.3243815,74.54220575,79.75890774,10.00811688,8.329997312,9.238488991,1.555025508,1.552761836,1.313419337,0.04500455516,185.5524759,1081.16744,1081.16744,143028.2071,147893.9531,143026.6804,147892.4264,41000,43767.78014,0.7508959969,0.7500358373,0.7500000132,0.7500000132,90.31154297,90.30108398,-0.9999999752,-0.9999999752,74.54220575,0,0,46.66207886,1200.000024,1168.799996,950.0045776,4.503885905,46.27319109,70,4.501500988,14.10644531,0,0,0.1784508632,0.5639648438,0.3032345267,0.9600909345,0.4980384256,1.560201273
28-Aug-2025 06:56:37,8950.532118,15718.50347,3969.175347,9835.675347,8,0,244.5391981,75.22611487,80.44462073,10.00811688,8.329997312,9.231055922,1.541421039,1.569918368,1.335019198,0.04500455516,186.3669621,1081.981927,1081.981927,143081.0471,147950.4586,143079.5204,147948.9319,41000,43767.78014,0.7493433878,0.745886176,0.7500000132,0.7500000132,90.70729492,90.70046875,-0.9999999752,-0.9999999752,75.22611487,0,0,46.3041954,1266.600072,1277.999997,950.0045776,4.503885905,46.27319109,70,4.458964414,14.11376953,0,0,0.1769259751,0.5639648438,0.2970536298,0.9301282214,0.4899404012,1.560201273
28-Aug-2025 06:56:38,8953.833333,15415.97396,3969.584201,9981.112847,8,0,244.5325521,72.97740306,78.19791663,10.00811688,8.329997312,9.25730114,1.58952891,1.578951382,1.352554368,0.04500455516,187.189942,1082.804906,1082.804906,143132.8222,148005.9375,143131.2955,148004.4108,41000,43767.78014,0.7516868032,0.7603868834,0.7500000132,0.7500000132,91.09989258,91.08854492,-0.9999999752,-0.9999999752,72.97740306,0,0,44.19820786,1062.60001,1117.200017,950.0045776,4.503885905,46.29406308,70,4.595476364,14.11376953,0,0,0.1838190577,0.5639648438,0.3000595025,0.9200693106,0.5098629626,1.560201273
28-Aug-2025 06:56:39,8945.897569,15838.81597,3968.959635,9772.541667,8,0,244.7551812,76.12968431,81.35120682,10.00811688,8.329997312,9.221528989,1.52400558,1.590684841,1.303115653,0.04500455516,188.013979,1083.628943,1083.628943,143186.8926,148063.7165,143185.366,148062.1898,41000,43767.78014,0.7480820244,0.7369549606,0.7500000132,0.7500000132,91.48384766,91.47742188,-0.9999999752,-0.9999999752,76.12968431,0,0,44.19820786,1070.99995,1071.59996,950.0045776,4.503885905,46.29406308,70,4.446030885,14.06982422,0,0,0.1772092431,0.5639648438,0.2907141752,0.9200693106,0.4993288894,1.570046165
28-Aug-2025 06:56:40,8944.471354,15655.96875,3969.211372,9855.220486,8,0,247.1569282,74.81720027,80.036924,10.00811688,8.329997312,9.235856616,1.550206472,1.536594482,1.319388567,0.04500455516,188.8380424,1084.453007,1084.453007,143240.0509,148120.5835,143238.5243,148119.0568,41000,43767.78014,0.7476834978,0.7597987188,0.7500000132,0.7500000132,91.87709961,91.86595703,-0.9999999752,-0.9999999752,74.81720027,0,0,44.19820786,989.4000323,1002.599955,950.0045776,4.503885905,46.29406308,70,4.496256562,14.12109375,0,0,0.1795105893,0.5639648438,0.3025101614,0.9301282214,0.4927726113,1.560201273
28-Aug-2025 06:56:41,8944.71875,15557.04861,3969.356337,9901.448785,8,0,253.9833442,74.08986051,79.31108747,10.00811688,8.329997312,9.24441056,1.565876625,1.595835472,1.320159867,0.04500455516,189.6527063,1085.267671,1085.267671,143292.077,148176.2759,143290.5503,148174.7492,41000,43767.78014,0.7594321279,0.7455294654,0.7500000132,0.7500000132,92.26477539,92.25772461,-0.9999999752,-0.9999999752,74.08986051,0,0,44.22573853,712.8001027,789.6000147,950.0045776,4.503885905,46.408859,70,4.526819749,14.09179688,0,0,0.181886682,0.5712890625,0.305214955,0.9500320236,0.5038251402,1.560201273
28-Aug-2025 06:56:42,8953.598958,15494.71875,3969.511719,9943.462674,8,0,254.3053385,73.54804497,78.78576162,10.00811688,8.329997312,9.253414282,1.582393295,1.61004283,1.31920014,0.04500455516,190.476596,1086.09156,1086.09156,143344.1431,148232.0498,143342.6164,148230.5231,41000,43767.78014,0.7603791704,0.7755332523,0.7500000132,0.7500000132,92.65910156,92.64868164,-0.9999999752,-0.9999999752,73.54804497,0,0,44.48726654,613.8000885,619.1999912,950.0045776,4.503885905,46.49234694,70,4.578334745,14.10644531,0,0,0.1818778736,0.5639648438,0.3019752912,0.9200693106,0.5054560024,1.560201273
28-Aug-2025 06:56:43,8942.991319,15350.15799,3969.680122,9995.011285,8,0,253.3317057,72.55248287,77.79234991,10.00811688,8.329997312,9.265589909,1.604764457,1.59598731,1.334816237,0.04500455516,191.2926087,1086.907573,1086.907573,143394.9924,148286.5716,143393.4657,148285.0449,41000,43767.78014,0.7639230101,0.7506757619,0.7500000132,0.7500000132,93.0472168,93.0390625,-0.9999999752,-0.9999999752,72.55248287,0,0,45.69855499,609.6001722,615.0000095,950.0045776,4.503885905,46.49234694,70,4.65954641,14.13574219,0,0,0.1846739194,0.5639648438,0.3036820854,0.9200693106,0.5144297611,1.560201273
28-Aug-2025 06:56:44,8948.87934,15681.82292,3969.434462,9849.402778,8,0,253.7836372,74.95418796,80.19234794,10.00811688,8.329997312,9.237294682,1.552838074,1.573891905,1.347077241,0.04500455516,192.1181804,1087.733145,1087.733145,143448.1578,148343.4524,143446.6311,148341.9257,41000,43767.78014,0.7303753197,0.7389277054,0.7500000132,0.7500000132,93.43301758,93.42486328,-0.9999999752,-0.9999999752,74.95418796,0,0,46.27666855,609.6001722,589.2000198,950.0045776,4.503885905,46.48191095,70,4.538329997,14.03320313,0,0,0.1797217408,0.556640625,0.2975953976,0.9200693106,0.5040247925,1.550142363
28-Aug-2025 06:56:45,8946.732639,15493.04514,3969.74349,9933.947917,8,0,251.6818034,73.5913788,78.8247692,10.00811688,8.329997312,9.252195495,1.580155503,1.53305912,1.383655378,0.04500455516,192.9436128,1088.558577,1088.558577,143500.3952,148399.4046,143498.8685,148397.878,41000,43767.78014,0.7698724791,0.7672238582,0.7500000132,0.7500000132,93.82204102,93.81253906,-0.9999999752,-0.9999999752,73.5913788,0,0,46.67584229,709.2000828,668.3999896,950.0045776,4.503885905,46.48191095,70,4.494227715,14.03320313,0,0,0.1778058146,0.556640625,0.2912925265,0.9200693106,0.4901325447,1.540083452
